Creator ID,Creator username,Group,Creator Network manager,Creator type,Relationship status,Subscription status,Joined time,Days since joining,Invitation type,Invited by,Promote permission,Baseline Diamond goal,Last goal update,Next goal update,Min. goal next update,Max. goal next update,Last LIVE,Notes,Followers,Videos,Likes,Diamonds in L30D,Valid go LIVE days in L30D,LIVE duration in L30D
7403520366649458689,iighostgearii,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:08:16 00:00:23 (UTC+0),101,Regular,anita@yourdreamsocial.com,No,0,2024:08:16 00:00:23 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:11:13 16:47:08 (UTC+0),,1527,52,920,15084,11,53.25
7418316524068569089,moneybagg026,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:09:24 21:18:16 (UTC+0),62,Regular,anita@yourdreamsocial.com,No,0,2024:09:24 21:18:16 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:24 07:13:40 (UTC+0),,2977,3,22,14312,30,244.12
7381500883189907457,ladylazarusmodel,Captin Joker,saltybones31@gmail.com,Rookie,Effective,Started,2024:06:17 16:01:09 (UTC+0),161,Regular,saltybones31@gmail.com,No,0,2024:06:17 16:01:09 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:23 16:24:45 (UTC+0),,3466,94,4539,13303,0,0.92
7418282109288103937,guirline87gmail.com,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:24 18:48:11 (UTC+0),62,Regular,anita@yourdreamsocial.com,No,0,2024:09:24 18:48:11 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,-,,4909,41,3326,13218,0,0
7426157499382022160,tealkorby,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:10:16 00:04:10 (UTC+0),40,Regular,anita@yourdreamsocial.com,No,0,2024:10:16 00:04:10 (UTC+0),2025:04:01 00:00:00 (UTC+0),0,300000,2024:11:24 02:44:20 (UTC+0),,1707,217,11157,12973,12,21.22
7416879591614201872,motionswithmariah,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:09:21 00:01:00 (UTC+0),65,Regular,anita@yourdreamsocial.com,No,0,2024:09:21 00:01:00 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:23 18:30:21 (UTC+0),,5697,4,2066,11966,13,28.39
7383293923172761617,jjdaboss60,Captin Joker,saltybones31@gmail.com,Rookie,Effective,Started,2024:06:22 12:07:21 (UTC+0),156,Regular,saltybones31@gmail.com,No,0,2024:06:22 12:07:21 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:14 14:26:24 (UTC+0),,1556,586,7423,10548,2,5
7359139875968417797,itsmaui.meetme,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:04:16 13:00:14 (UTC+0),223,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:23 00:32:06 (UTC+0),,3727,294,8739,10175,4,8.82
7359139330839085062,cecilialynncallej,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:03:25 20:48:36 (UTC+0),245,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:23 00:07:20 (UTC+0),,4610,2058,23825,10086,18,64.07
7424269861175574545,tapi.taps,Captin Joker,saltybones31@gmail.com,Rookie,Effective,Started,2024:10:10 22:17:16 (UTC+0),46,Regular,saltybones31@gmail.com,No,0,2024:10:10 22:17:16 (UTC+0),2025:04:01 00:00:00 (UTC+0),0,300000,2024:11:20 03:40:04 (UTC+0),,1445,24,1357,9615,1,4.96
7359136188134850565,lilrachel.2,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:09:13 05:35:01 (UTC+0),439,Regular,wes@yourdreamsocial.com,No,50000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,500000,2024:11:20 22:20:15 (UTC+0),,12467,1526,105595,9314,4,11.09
7359138978529935365,uptownneg,Maxed Out,kremaindustries@gmail.com,Veteran,Effective,Started,2024:03:11 21:05:20 (UTC+0),259,Regular,wes@yourdreamsocial.com,No,150000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,750000,2024:09:29 06:06:09 (UTC+0),,6568,64,3790,9085,0,0
7359139765775728645,pepethemenace,PEPE’s Team,adamweintraub@outlook.com,Pro+,Effective,Started,2024:04:11 11:43:57 (UTC+0),228,Elite,wes@yourdreamsocial.com,No,750000,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),150000,3000000,2024:11:06 19:34:44 (UTC+0),,274782,472,5090925,9079,1,2.63
7383363828634894352,steze5125,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:06:22 16:38:54 (UTC+0),156,Regular,wes@yourdreamsocial.com,No,0,2024:06:22 16:38:54 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:13 19:32:09 (UTC+0),,2166,15,35968,8919,5,7.29
7359137675502452742,serenity.finch02,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:07:29 22:12:30 (UTC+0),119,Regular,anita@yourdreamsocial.com,No,0,2024:07:29 22:12:30 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:24 02:38:53 (UTC+0),,5045,179,7428,8829,6,16.95
7359139855382839302,night.mare.fuel,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:04:16 01:11:25 (UTC+0),223,Regular,anita@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:10:01 03:09:16 (UTC+0),,1690,30,1432,8762,0,0
7381481064235286529,cmoney28378,Captin Joker,saltybones31@gmail.com,Rookie,Effective,Started,2024:06:17 14:41:17 (UTC+0),161,Regular,saltybones31@gmail.com,No,0,2024:06:17 14:41:17 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:18 06:03:39 (UTC+0),,2472,229,4387,7890,0,2.8
7359136434407669766,silver.cobra.t,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:10:10 00:53:01 (UTC+0),412,Regular,wes@yourdreamsocial.com,No,20000,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),20000,400000,2024:11:19 23:21:56 (UTC+0),,1169,25,891,7568,1,2.12
7376513931772248065,killerclower,Captin Joker,saltybones31@gmail.com,Rookie,Effective,Started,2024:06:04 05:27:24 (UTC+0),174,Regular,saltybones31@gmail.com,No,0,2024:06:04 05:27:24 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:23 02:55:09 (UTC+0),,2242,120,861,7414,0,1.33
7438716065078575120,tylerknifong28,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:11:18 20:25:16 (UTC+0),7,Regular,wes@yourdreamsocial.com,No,0,2024:11:18 20:25:16 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2024:11:24 07:17:56 (UTC+0),,466,238,1972,7353,6,18.08
7438781886631149569,lostmiddlechild,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:11:19 00:41:56 (UTC+0),6,Regular,wes@yourdreamsocial.com,No,0,2024:11:19 00:41:56 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2024:11:24 04:43:27 (UTC+0),,264,12,337,7252,5,21.77
7390399432652767248,tina.marie3629,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:07:11 15:30:39 (UTC+0),137,Regular,anita@yourdreamsocial.com,No,0,2024:07:11 15:30:39 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:03 00:19:05 (UTC+0),,1617,523,2369,7184,5,27.54
7417456803660759057,chefpretty88,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:09:22 13:26:18 (UTC+0),64,Regular,anita@yourdreamsocial.com,No,0,2024:09:22 13:26:18 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:09 15:44:21 (UTC+0),,2348,52,3638,6970,0,0.53
7418274595045638161,gueritayanire,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:24 18:20:04 (UTC+0),62,Regular,anita@yourdreamsocial.com,No,0,2024:09:24 18:20:04 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:23 23:12:48 (UTC+0),,394,71,2597,6736,15,54.29
7359136538380664837,texas_raver611,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:10:18 00:35:01 (UTC+0),404,Regular,wes@yourdreamsocial.com,No,20000,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),20000,400000,2024:11:22 23:43:56 (UTC+0),,2462,187,4677,6258,12,37.57
7407149465003442192,channingskutnik7,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:08:25 19:02:47 (UTC+0),92,Regular,anita@yourdreamsocial.com,No,0,2024:08:25 19:02:47 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:11:24 11:35:33 (UTC+0),,5610,40,3407,5928,14,62.55
7417631461865586689,moyses725,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:23 00:46:43 (UTC+0),63,Regular,anita@yourdreamsocial.com,No,0,2024:09:23 00:46:43 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:24 04:29:01 (UTC+0),,597,160,6643,5915,9,21.3
7359136314555531270,courtney091003,Not in a group,Not managed by Creator Network manager,Rookie,Effective,Not started,2023:09:26 16:49:01 (UTC+0),426,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:24 04:07:36 (UTC+0),,1146,313,4607,5896,14,33.12
7438714871224729616,yoitslilemi,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Not started,2024:11:18 20:22:01 (UTC+0),7,Regular,kremaindustries@gmail.com,No,0,2024:11:18 20:22:01 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2024:11:23 22:00:10 (UTC+0),,420,44,1422,5523,2,7.78
7436211883423760401,sherrykeith1,Captin Joker,saltybones31@gmail.com,Rookie,Effective,Not started,2024:11:12 02:24:38 (UTC+0),13,Regular,saltybones31@gmail.com,No,0,2024:11:12 02:24:38 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2024:11:24 04:11:46 (UTC+0),,4153,483,24265,5517,1,1.08
7359136665107169286,kevtasticandbobexotic,Not in a group,Not managed by Creator Network manager,Rookie,Effective,Not started,2023:10:27 20:03:01 (UTC+0),395,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:22 15:11:22 (UTC+0),,762,185,1065,5448,16,60.54
7359139752458616838,corey__barnes,Anita Dreams,anita@yourdreamsocial.com,Veteran,Effective,Started,2024:04:11 00:00:45 (UTC+0),228,Regular,anita@yourdreamsocial.com,No,20000,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),20000,400000,2024:11:23 01:28:07 (UTC+0),,3580,12,1807,5365,7,14.93
7359137131710644230,juliadaniellek,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:11:29 04:39:02 (UTC+0),362,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:11:23 08:13:59 (UTC+0),,616,43,641,5360,5,12.61
7359136239511076869,la_bichita.1,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:09:18 21:59:01 (UTC+0),434,Regular,wes@yourdreamsocial.com,No,20000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2024:11:20 22:04:01 (UTC+0),,3686,229,21583,5278,2,5.19
7383079740015525904,exotic_rescue4,Captin Joker,saltybones31@gmail.com,Rookie,Effective,Started,2024:06:21 22:30:07 (UTC+0),157,Regular,saltybones31@gmail.com,No,0,2024:06:21 22:30:07 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:20 13:21:19 (UTC+0),,1357,7,49,5227,6,17.2
7433631898703790081,spydirbyte,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:11:05 03:30:12 (UTC+0),20,Regular,wes@yourdreamsocial.com,No,0,2024:11:05 03:30:12 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2024:11:07 20:26:54 (UTC+0),,12369,5,33486,5151,2,5.45
7359139067151482886,kiliene.rose13,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:03:15 00:00:04 (UTC+0),255,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:11 19:36:16 (UTC+0),,542,16,1008,5143,1,1
7359138197999222789,brookesresearch,Gothammites,jamesgordonledgerjoker@gmail.com,Veteran,Effective,Started,2024:01:31 03:01:29 (UTC+0),299,Regular,wes@yourdreamsocial.com,No,20000,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),20000,400000,2024:11:05 05:12:54 (UTC+0),"coaching asap
",7613,25,7656,5132,1,1.99
7359139920268656645,quartz284,Gothammites,jamesgordonledgerjoker@gmail.com,Rookie,Effective,Started,2024:04:17 23:47:58 (UTC+0),222,Regular,anita@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:10 19:54:07 (UTC+0),,1065,55,1125,4959,4,12.56
7359136198360596485,shayisthatyou1.0,Not in a group,Not managed by Creator Network manager,Veteran,Effective,Started,2023:09:13 21:03:00 (UTC+0),439,Regular,wes@yourdreamsocial.com,No,20000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2024:11:02 23:09:43 (UTC+0),,3879,492,16470,4780,0,1.9
7381283411131957249,faceofanangel80,Captin Joker,saltybones31@gmail.com,Veteran,Effective,Started,2024:06:17 02:09:15 (UTC+0),161,Regular,saltybones31@gmail.com,No,20000,2024:06:17 02:09:15 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2024:11:20 23:42:20 (UTC+0),,6056,1823,26829,4510,16,51.42
7439898917543804945,mandytapthatazz,Captin Joker,saltybones31@gmail.com,Veteran,Effective,Started,2024:11:22 00:53:40 (UTC+0),3,Regular,saltybones31@gmail.com,No,20000,2024:11:22 00:53:40 (UTC+0),2025:05:01 00:00:00 (UTC+0),20000,400000,2024:11:24 04:39:11 (UTC+0),,4237,126,3389,4344,1,4.17
7359136796111863813,spideydoesflips,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:11:07 00:00:01 (UTC+0),384,Regular,wes@yourdreamsocial.com,No,20000,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),20000,400000,2024:11:19 09:54:40 (UTC+0),,16668,60,8145,4278,0,0.79
7418654435825582097,lucasyork4,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:25 18:57:25 (UTC+0),61,Regular,anita@yourdreamsocial.com,No,0,2024:09:25 18:57:25 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:10 22:54:36 (UTC+0),,110,7,115,4277,2,2.83
7359136258234318854,epicboxbattles,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:09:20 11:26:01 (UTC+0),432,Regular,wes@yourdreamsocial.com,No,20000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2024:11:21 20:51:53 (UTC+0),,33109,49,5886,4200,2,4.81
7359136538388725765,.thepiscesprincesss,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:10:18 01:00:02 (UTC+0),404,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:18 03:20:07 (UTC+0),,1887,19,1740,4076,5,14.5
7396999303501463569,.ortizcarlos,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:07:29 10:20:02 (UTC+0),119,Regular,wes@yourdreamsocial.com,No,0,2024:07:29 10:20:02 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:22 00:10:26 (UTC+0),,2722,47,7305,4054,2,8.49
7374587668434386961,kyledavis1111,Gothammites,jamesgordonledgerjoker@gmail.com,Veteran,Effective,Started,2024:05:30 00:55:24 (UTC+0),179,Regular,wes@yourdreamsocial.com,No,20000,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),20000,400000,2024:11:17 05:38:56 (UTC+0),,6401,332,35987,4029,3,4.57
7380839763882049553,kajun_boi,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:06:15 22:19:42 (UTC+0),163,Regular,wes@yourdreamsocial.com,No,0,2024:06:15 22:19:42 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:22 22:27:48 (UTC+0),,828,129,1019,4006,22,55
7359136186771701765,saltyserenity850,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:09:13 00:19:00 (UTC+0),439,Regular,wes@yourdreamsocial.com,No,20000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2024:11:16 16:37:51 (UTC+0),,10650,539,30153,3696,4,8.6
7419050700761481232,shannonm.d,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:09:26 20:36:45 (UTC+0),60,Regular,anita@yourdreamsocial.com,No,0,2024:09:26 20:36:45 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:23 01:59:58 (UTC+0),,4190,34,835,3685,1,3.16
7403128191017205761,lilbeautii_,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:08:14 22:59:04 (UTC+0),103,Regular,wes@yourdreamsocial.com,No,0,2024:08:14 22:59:04 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:11:23 09:49:20 (UTC+0),,901,59,22188,3670,8,18.21
7359136405961867270,jaxmooremusic,Not in a group,Not managed by Creator Network manager,Rookie,Effective,Not started,2023:10:06 16:33:01 (UTC+0),416,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:06:01 03:04:13 (UTC+0),,2636,20,2498,3579,0,0
7418178635015864336,queenamanda_hfx1,Anita Dreams,anita@yourdreamsocial.com,Veteran,Effective,Started,2024:09:24 12:04:16 (UTC+0),62,Regular,anita@yourdreamsocial.com,No,20000,2024:09:24 12:04:16 (UTC+0),2025:03:01 00:00:00 (UTC+0),20000,400000,2024:11:24 00:55:08 (UTC+0),,4670,6569,100642,3390,29,95.61
7359136209962172421,andrew._.live,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:09:14 21:18:01 (UTC+0),438,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:23 06:30:45 (UTC+0),,2848,312,4514,3332,10,30.45
7397133839086174225,country_girl_cutie,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:07:29 19:02:27 (UTC+0),119,Regular,wes@yourdreamsocial.com,No,0,2024:07:29 19:02:27 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:23 23:30:10 (UTC+0),,1399,53,1281,3155,18,46.89
7406929497670516752,urfavblondeheadwhiteboy,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:08:25 04:45:22 (UTC+0),92,Regular,anita@yourdreamsocial.com,No,0,2024:08:25 04:45:22 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:11:08 03:38:33 (UTC+0),,1588,212,4543,3097,0,0.56
7417622126208745473,gatootoo12,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:09:23 00:02:22 (UTC+0),63,Regular,anita@yourdreamsocial.com,No,0,2024:09:23 00:02:22 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:02 15:57:42 (UTC+0),,7957,87,1880,3057,1,1.45
7432388475581874193,slasherfy,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:11:01 19:14:35 (UTC+0),24,Regular,anita@yourdreamsocial.com,No,0,2024:11:01 19:14:35 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2024:11:22 03:02:47 (UTC+0),,65,6,132,2905,9,21.88
7393726670412333057,xxprincesstormy_kitty,Spideyy,gotinmui@gmail.com,Rookie,Effective,Started,2024:07:20 14:51:05 (UTC+0),128,Regular,anita@yourdreamsocial.com,No,0,2024:07:20 14:51:05 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:18 20:00:00 (UTC+0),,3939,122,20153,2844,12,33.37
7368144506820198416,_wolfhouse,Maxed Out,kremaindustries@gmail.com,Veteran,Effective,Started,2024:05:12 16:29:43 (UTC+0),197,Regular,anita@yourdreamsocial.com,No,20000,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),20000,400000,2024:11:13 08:10:42 (UTC+0),,3078,24,2899,2765,5,23.24
7365402667260133392,thomassnyder514,Anita Dreams,anita@yourdreamsocial.com,Veteran,Effective,Started,2024:05:05 06:57:24 (UTC+0),204,Regular,anita@yourdreamsocial.com,No,20000,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),20000,400000,2024:11:24 05:47:35 (UTC+0),,1788,7,442,2712,8,24.39
39252972,yourtumblerplug,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:09:25 02:39:36 (UTC+0),61,Regular,anita@yourdreamsocial.com,No,0,2024:09:25 02:39:36 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:24 03:48:30 (UTC+0),,2898,100,13538,2599,1,2.11
7359139159526703110,gryphon.p3te,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:03:19 05:25:47 (UTC+0),251,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:18 03:37:26 (UTC+0),,1805,94,9509,2452,8,15.31
7368237053919870992,skinnymini032,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:05:12 23:46:13 (UTC+0),197,Regular,anita@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:11:23 21:31:35 (UTC+0),,1434,8,507,2435,3,25.82
7359136916668710917,evanyoder22,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Not started,2023:11:14 20:09:01 (UTC+0),377,Regular,wes@yourdreamsocial.com,No,20000,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),20000,400000,2024:11:24 05:39:50 (UTC+0),,1450,357,3230,2355,4,11.62
7359137140317519878,bossytexaslady94,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:11:29 12:39:02 (UTC+0),362,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:11:18 01:52:38 (UTC+0),,5317,286,6532,2265,6,11.04
7433605164453543937,xavisinge,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:11:05 01:48:52 (UTC+0),20,Regular,anita@yourdreamsocial.com,No,0,2024:11:05 01:48:52 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2024:11:15 08:08:57 (UTC+0),,2138,68,46020,2250,1,2.42
7359136435871580166,getgoodbrandi,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:10:10 02:23:00 (UTC+0),412,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:24 03:32:15 (UTC+0),,3889,471,38084,2249,10,24.85
7389453491099648016,tiffatonic,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Started,2024:07:09 02:24:37 (UTC+0),139,Regular,anita@yourdreamsocial.com,No,0,2024:07:09 02:24:37 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:15 00:56:19 (UTC+0),,3585,337,10215,2227,0,1.71
7396318019963895809,yafavghosty,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:07:27 14:24:29 (UTC+0),121,Regular,wes@yourdreamsocial.com,No,0,2024:07:27 14:24:29 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:08 03:39:29 (UTC+0),,1593,1,9,2171,1,1.36
7408615342987247633,saybye368,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:08:29 17:42:23 (UTC+0),88,Regular,anita@yourdreamsocial.com,No,0,2024:08:29 17:42:23 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:11:11 00:46:47 (UTC+0),,3002,23,828,2069,3,8.32
7395571403027857425,spookysma,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:07:25 13:58:51 (UTC+0),123,Regular,anita@yourdreamsocial.com,No,0,2024:07:25 13:58:51 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:23 19:54:43 (UTC+0),,6384,41,2821,2022,6,15.97
7416748403171901441,watchingtravel,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:09:20 15:35:28 (UTC+0),66,Regular,anita@yourdreamsocial.com,No,0,2024:09:20 15:35:28 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:23 02:29:45 (UTC+0),,1738,137,1021,1981,9,19.43
7359137042476826630,ryandalemusic,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:11:23 00:52:01 (UTC+0),368,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:11:18 06:13:28 (UTC+0),,951,4,818,1849,0,0.82
7417622094751776785,themovieclips23,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Started,2024:09:23 00:02:21 (UTC+0),63,Regular,anita@yourdreamsocial.com,No,0,2024:09:23 00:02:21 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:24 06:29:22 (UTC+0),,4614,285,148587,1820,28,64.57
